lsoa,lsoa_code,unit_travel_time,unit_postcode,selected,admissions,relative_frequency
Swindon 026B,E01032700,18.7,SN36BB,1,1.333333333,0.00017131354657587048
Swindon 026C,E01032703,18.7,SN36BB,1,0.333333333,4.2828386611846335e-05
Swindon 026D,E01032705,18.7,SN36BB,1,0.333333333,4.2828386611846335e-05
Swindon 026E,E01032709,18.7,SN36BB,1,0.0,0.0
Swindon 026F,E01032713,18.7,SN36BB,1,1.0,0.00012848515996402416
Swindon 027A,E01032701,17.6,SN36BB,1,0.666666667,8.565677335217782e-05
Swindon 027B,E01032702,17.6,SN36BB,1,1.333333333,0.00017131354657587048
Swindon 027C,E01032704,18.7,SN36BB,1,0.0,0.0
Swindon 027D,E01032711,17.6,SN36BB,1,0.0,0.0
Swindon 027E,E01032712,17.6,SN36BB,1,0.0,0.0
Swindon 028A,E01015471,15.5,SN36BB,1,0.0,0.0
Swindon 028B,E01015472,15.5,SN36BB,1,1.666666667,0.000214141933316202
Swindon 028C,E01015512,17.6,SN36BB,1,0.666666667,8.565677335217782e-05
Swindon 028D,E01015518,16.5,SN36BB,1,0.666666667,8.565677335217782e-05
Swindon 028E,E01032710,17.6,SN36BB,1,0.666666667,8.565677335217782e-05
Taunton Deane 001A,E01029258,16.5,TA15DA,1,4.0,0.0005139406398560967
Taunton Deane 001B,E01029259,18.7,TA15DA,1,3.0,0.00038545547989207247
Taunton Deane 001C,E01029260,16.5,TA15DA,1,1.0,0.00012848515996402416
Taunton Deane 001D,E01029268,19.8,TA15DA,1,2.0,0.00025697031992804833
Taunton Deane 002A,E01029276,11.2,TA15DA,1,4.666666667,0.0005995974132082745
Taunton Deane 002B,E01029278,13.3,TA15DA,1,3.0,0.00038545547989207247
Taunton Deane 002C,E01029290,10.1,TA15DA,1,4.333333333,0.0005567690264679429
Taunton Deane 002D,E01029306,11.2,TA15DA,1,3.666666667,0.00047111225324425026
Taunton Deane 002E,E01029319,12.2,TA15DA,1,0.333333333,4.2828386611846335e-05
Taunton Deane 003A,E01029267,23.0,TA15DA,1,5.0,0.0006424257998201208
Taunton Deane 003B,E01029320,26.2,TA15DA,1,3.333333333,0.0004282838665039188
Taunton Deane 003C,E01029321,30.5,TA15DA,1,3.333333333,0.0004282838665039188
Taunton Deane 004A,E01029297,11.2,TA15DA,1,3.0,0.00038545547989207247
Taunton Deane 004B,E01029298,12.2,TA15DA,1,3.333333333,0.0004282838665039188
Taunton Deane 004C,E01029304,11.2,TA15DA,1,2.333333333,0.00029979870653989467
Taunton Deane 004D,E01029305,12.2,TA15DA,1,2.333333333,0.00029979870653989467
Taunton Deane 004E,E01029307,12.2,TA15DA,1,1.333333333,0.00017131354657587048
Taunton Deane 005A,E01029271,20.8,TA15DA,1,5.333333333,0.000685254186431967
Taunton Deane 005B,E01029273,16.5,TA15DA,1,2.0,0.00025697031992804833
Taunton Deane 005C,E01029274,16.5,TA15DA,1,4.666666667,0.0005995974132082745
Taunton Deane 005D,E01029275,15.5,TA15DA,1,3.0,0.00038545547989207247
Taunton Deane 005E,E01029279,24.1,TA15DA,1,1.0,0.00012848515996402416
Taunton Deane 006A,E01029282,12.2,TA15DA,1,0.0,0.0
Taunton Deane 006B,E01029291,12.2,TA15DA,1,3.666666667,0.00047111225324425026
Taunton Deane 006C,E01029294,12.2,TA15DA,1,1.0,0.00012848515996402416
Taunton Deane 006D,E01029317,14.4,TA15DA,1,3.0,0.00038545547989207247
Taunton Deane 006E,E01029318,15.5,TA15DA,1,5.0,0.0006424257998201208
Taunton Deane 007A,E01029285,10.1,TA15DA,1,3.0,0.00038545547989207247
Taunton Deane 007B,E01029287,10.1,TA15DA,1,1.666666667,0.000214141933316202
Taunton Deane 007C,E01029288,10.1,TA15DA,1,2.0,0.00025697031992804833
Taunton Deane 007D,E01029289,9.0,TA15DA,1,3.0,0.00038545547989207247
Taunton Deane 007E,E01029299,9.0,TA15DA,1,3.666666667,0.00047111225324425026
Taunton Deane 007F,E01029300,10.1,TA15DA,1,2.0,0.00025697031992804833
Taunton Deane 008A,E01029256,10.1,TA15DA,1,6.0,0.0007709109597841449
Taunton Deane 008B,E01029257,10.1,TA15DA,1,5.333333333,0.000685254186431967
Taunton Deane 008D,E01029277,11.2,TA15DA,1,1.0,0.00012848515996402416
Taunton Deane 008E,E01032651,12.2,TA15DA,1,1.0,0.00012848515996402416
Taunton Deane 008F,E01032652,12.2,TA15DA,1,2.333333333,0.00029979870653989467
Taunton Deane 009A,E01029280,11.2,TA15DA,1,2.666666667,0.0003426270932802261
Taunton Deane 009B,E01029281,11.2,TA15DA,1,3.666666667,0.00047111225324425026
Taunton Deane 009C,E01029283,12.2,TA15DA,1,1.666666667,0.000214141933316202
Taunton Deane 009D,E01029292,11.2,TA15DA,1,3.333333333,0.0004282838665039188
Taunton Deane 009E,E01029293,11.2,TA15DA,1,2.333333333,0.00029979870653989467
Taunton Deane 010A,E01029266,9.0,TA15DA,1,6.0,0.0007709109597841449
Taunton Deane 010B,E01029284,7.9,TA15DA,1,3.666666667,0.00047111225324425026
Taunton Deane 010C,E01029286,10.1,TA15DA,1,3.333333333,0.0004282838665039188
Taunton Deane 010D,E01029301,7.9,TA15DA,1,6.333333333,0.0008137393463959913
Taunton Deane 010E,E01029303,9.0,TA15DA,1,6.333333333,0.0008137393463959913
Taunton Deane 011A,E01029263,10.1,TA15DA,1,0.666666667,8.565677335217782e-05
Taunton Deane 011B,E01029264,10.1,TA15DA,1,5.333333333,0.000685254186431967
Taunton Deane 011C,E01029265,10.1,TA15DA,1,4.333333333,0.0005567690264679429
Taunton Deane 011D,E01029302,6.9,TA15DA,1,5.333333333,0.000685254186431967
Taunton Deane 011E,E01029308,11.2,TA15DA,1,6.0,0.0007709109597841449
Taunton Deane 012A,E01029309,16.5,TA15DA,1,2.666666667,0.0003426270932802261
Taunton Deane 012B,E01029311,16.5,TA15DA,1,3.333333333,0.0004282838665039188
Taunton Deane 012C,E01029312,17.6,TA15DA,1,2.666666667,0.0003426270932802261
Taunton Deane 012D,E01029313,18.7,TA15DA,1,1.0,0.00012848515996402416
Taunton Deane 012E,E01029316,16.5,TA15DA,1,4.666666667,0.0005995974132082745
Taunton Deane 013A,E01029262,17.6,TA15DA,1,6.0,0.0007709109597841449
Taunton Deane 013B,E01029269,16.5,TA15DA,1,6.666666667,0.0008565677331363228
Taunton Deane 013C,E01029310,17.6,TA15DA,1,3.333333333,0.0004282838665039188
Taunton Deane 013D,E01029314,19.8,TA15DA,1,4.666666667,0.0005995974132082745
Taunton Deane 013E,E01029315,17.6,TA15DA,1,3.333333333,0.0004282838665039188
Taunton Deane 014A,E01029261,18.7,TA15DA,1,4.0,0.0005139406398560967
Taunton Deane 014B,E01029270,17.6,TA15DA,1,8.0,0.0010278812797121933
Taunton Deane 014C,E01029295,12.2,TA15DA,1,1.666666667,0.000214141933316202
Taunton Deane 014D,E01029296,10.1,TA15DA,1,4.666666667,0.0005995974132082745
Teignbridge 001A,E01020243,17.6,EX25DW,1,1.333333333,0.00017131354657587048
Teignbridge 001B,E01020262,17.6,EX25DW,1,2.333333333,0.00029979870653989467
Teignbridge 001C,E01020263,20.8,EX25DW,1,2.666666667,0.0003426270932802261
Teignbridge 001D,E01020274,23.0,EX25DW,1,0.666666667,8.565677335217782e-05
Teignbridge 002A,E01020240,13.3,EX25DW,1,3.0,0.00038545547989207247
Teignbridge 002B,E01020241,14.4,EX25DW,1,3.333333333,0.0004282838665039188
Teignbridge 002C,E01020242,12.2,EX25DW,1,2.333333333,0.00029979870653989467
Teignbridge 002D,E01020244,19.8,EX25DW,1,2.333333333,0.00029979870653989467
Teignbridge 002E,E01020245,17.6,EX25DW,1,4.0,0.0005139406398560967
Teignbridge 003A,E01020205,25.1,TQ27AA,1,3.666666667,0.00047111225324425026
Teignbridge 003B,E01020258,32.6,TQ27AA,1,3.0,0.00038545547989207247
Teignbridge 003C,E01020259,35.9,TQ27AA,1,1.333333333,0.00017131354657587048
Teignbridge 003D,E01020273,25.1,EX25DW,1,1.0,0.00012848515996402416
Teignbridge 004A,E01020203,24.1,TQ27AA,1,5.666666667,0.0007280825731722986
Teignbridge 004B,E01020206,24.1,TQ27AA,1,3.666666667,0.00047111225324425026
Teignbridge 004C,E01020220,21.9,EX25DW,1,4.666666667,0.0005995974132082745
Teignbridge 004D,E01020221,20.8,EX25DW,1,4.666666667,0.0005995974132082745
Teignbridge 004E,E01020222,23.0,EX25DW,1,0.333333333,4.2828386611846335e-05
Teignbridge 004F,E01020223,23.0,TQ27AA,1,3.0,0.00038545547989207247
Teignbridge 005A,E01020229,23.0,EX25DW,1,5.0,0.0006424257998201208
Teignbridge 005B,E01020230,26.2,EX25DW,1,2.666666667,0.0003426270932802261
Teignbridge 005C,E01020231,24.1,EX25DW,1,2.0,0.00025697031992804833
Teignbridge 005D,E01020232,25.1,EX25DW,1,3.666666667,0.00047111225324425026
Teignbridge 006A,E01020228,26.2,EX25DW,1,5.333333333,0.000685254186431967
Teignbridge 006B,E01020233,25.1,TQ27AA,1,4.333333333,0.0005567690264679429
Teignbridge 006C,E01020234,27.3,EX25DW,1,2.333333333,0.00029979870653989467
Teignbridge 006D,E01020235,27.3,EX25DW,1,4.0,0.0005139406398560967
Teignbridge 007A,E01020202,21.9,TQ27AA,1,8.0,0.0010278812797121933
Teignbridge 007B,E01020204,20.8,TQ27AA,1,2.666666667,0.0003426270932802261
Teignbridge 007C,E01020236,21.9,TQ27AA,1,3.0,0.00038545547989207247
Teignbridge 007D,E01020237,26.2,TQ27AA,1,4.333333333,0.0005567690264679429
Teignbridge 008A,E01020265,23.0,TQ27AA,1,3.666666667,0.00047111225324425026
Teignbridge 008B,E01020266,21.9,TQ27AA,1,3.333333333,0.0004282838665039188
Teignbridge 008C,E01020267,23.0,TQ27AA,1,5.333333333,0.000685254186431967
Teignbridge 008D,E01020268,23.0,TQ27AA,1,3.666666667,0.00047111225324425026
Teignbridge 008E,E01020270,21.9,TQ27AA,1,2.666666667,0.0003426270932802261
Teignbridge 009A,E01020250,15.5,TQ27AA,1,5.666666667,0.0007280825731722986
Teignbridge 009B,E01020252,16.5,TQ27AA,1,4.0,0.0005139406398560967
Teignbridge 009C,E01020253,17.6,TQ27AA,1,1.0,0.00012848515996402416
Teignbridge 009D,E01020254,16.5,TQ27AA,1,1.666666667,0.000214141933316202
Teignbridge 009E,E01020255,15.5,TQ27AA,1,3.666666667,0.00047111225324425026
Teignbridge 009F,E01020257,16.5,TQ27AA,1,0.666666667,8.565677335217782e-05
Teignbridge 010A,E01020264,20.8,TQ27AA,1,5.666666667,0.0007280825731722986
Teignbridge 010B,E01020269,21.9,TQ27AA,1,12.33333333,0.0015846503057946808
Teignbridge 010C,E01020271,20.8,TQ27AA,1,5.333333333,0.000685254186431967
Teignbridge 010D,E01020272,20.8,TQ27AA,1,2.666666667,0.0003426270932802261
Teignbridge 011A,E01020200,18.7,TQ27AA,1,2.666666667,0.0003426270932802261
Teignbridge 011B,E01020201,17.6,TQ27AA,1,7.0,0.0008993961197481691
Teignbridge 011C,E01020251,19.8,TQ27AA,1,2.333333333,0.00029979870653989467
Teignbridge 011D,E01020260,17.6,TQ27AA,1,4.666666667,0.0005995974132082745
Teignbridge 011E,E01020261,17.6,TQ27AA,1,4.666666667,0.0005995974132082745
Teignbridge 012A,E01020208,16.5,TQ27AA,1,4.0,0.0005139406398560967
Teignbridge 012B,E01020209,17.6,TQ27AA,1,2.333333333,0.00029979870653989467
Teignbridge 012C,E01020210,17.6,TQ27AA,1,3.666666667,0.00047111225324425026
Teignbridge 012D,E01020219,16.5,TQ27AA,1,2.333333333,0.00029979870653989467
Teignbridge 013A,E01020191,18.7,TQ27AA,1,3.666666667,0.00047111225324425026
Teignbridge 013B,E01020194,16.5,TQ27AA,1,2.0,0.00025697031992804833
Teignbridge 013C,E01020207,18.7,TQ27AA,1,3.333333333,0.0004282838665039188
Teignbridge 013D,E01020256,17.6,TQ27AA,1,0.666666667,8.565677335217782e-05
Teignbridge 014A,E01020211,13.3,TQ27AA,1,1.666666667,0.000214141933316202
Teignbridge 014B,E01020217,14.4,TQ27AA,1,3.333333333,0.0004282838665039188
Teignbridge 014C,E01020218,15.5,TQ27AA,1,4.0,0.0005139406398560967
Teignbridge 014D,E01020224,14.4,TQ27AA,1,0.666666667,8.565677335217782e-05
Teignbridge 015A,E01020216,16.5,TQ27AA,1,1.333333333,0.00017131354657587048
Teignbridge 015B,E01020225,14.4,TQ27AA,1,2.333333333,0.00029979870653989467
Teignbridge 015C,E01020226,15.5,TQ27AA,1,4.666666667,0.0005995974132082745
Teignbridge 015D,E01020227,13.3,TQ27AA,1,8.0,0.0010278812797121933
Teignbridge 016A,E01020212,14.4,TQ27AA,1,2.0,0.00025697031992804833
Teignbridge 016B,E01020213,13.3,TQ27AA,1,2.666666667,0.0003426270932802261
Teignbridge 016C,E01020214,13.3,TQ27AA,1,4.333333333,0.0005567690264679429
Teignbridge 016D,E01020215,14.4,TQ27AA,1,2.666666667,0.0003426270932802261
Teignbridge 017A,E01020195,25.1,TQ27AA,1,3.0,0.00038545547989207247
Teignbridge 017B,E01020196,25.1,TQ27AA,1,2.666666667,0.0003426270932802261
Teignbridge 017C,E01020197,27.3,TQ27AA,1,2.333333333,0.00029979870653989467
Teignbridge 017D,E01020198,29.4,TQ27AA,1,1.666666667,0.000214141933316202
Teignbridge 017E,E01020199,28.4,TQ27AA,1,2.333333333,0.00029979870653989467
Teignbridge 018A,E01020246,14.4,TQ27AA,1,1.666666667,0.000214141933316202
Teignbridge 018B,E01020247,10.1,TQ27AA,1,3.0,0.00038545547989207247
Teignbridge 018C,E01020248,10.1,TQ27AA,1,3.0,0.00038545547989207247
Teignbridge 018D,E01020249,12.2,TQ27AA,1,3.333333333,0.0004282838665039188
Teignbridge 019A,E01020192,15.5,TQ27AA,1,3.0,0.00038545547989207247
Teignbridge 019B,E01020193,24.1,TQ27AA,1,3.0,0.00038545547989207247
Teignbridge 019C,E01020238,20.8,TQ27AA,1,1.666666667,0.000214141933316202
Teignbridge 019D,E01020239,20.8,TQ27AA,1,4.333333333,0.0005567690264679429
Test Valley 007B,E01023195,26.2,SP28BJ,1,1.0,0.00012848515996402416
Test Valley 007C,E01023197,28.4,SP28BJ,1,1.0,0.00012848515996402416
Test Valley 009A,E01023166,27.3,SP28BJ,1,0.666666667,8.565677335217782e-05
Test Valley 009C,E01023177,27.3,SP28BJ,1,2.666666667,0.0003426270932802261
Tewkesbury 001B,E01022450,21.9,GL13NN,1,3.666666667,0.00047111225324425026
Tewkesbury 001C,E01022451,23.0,GL13NN,1,2.666666667,0.0003426270932802261
Tewkesbury 001D,E01022452,23.0,GL13NN,1,1.333333333,0.00017131354657587048
Tewkesbury 001E,E01022455,21.9,GL13NN,1,1.666666667,0.000214141933316202
Tewkesbury 001F,E01032938,21.9,GL13NN,1,1.333333333,0.00017131354657587048
Tewkesbury 001G,E01032939,25.1,GL13NN,1,0.333333333,4.2828386611846335e-05
Tewkesbury 001H,E01032940,26.2,GL13NN,1,0.0,0.0
Tewkesbury 002A,E01022456,25.1,GL13NN,1,1.666666667,0.000214141933316202
Tewkesbury 002B,E01022457,25.1,GL13NN,1,3.666666667,0.00047111225324425026
Tewkesbury 002C,E01022458,24.1,GL13NN,1,1.666666667,0.000214141933316202
Tewkesbury 002D,E01022459,24.1,GL13NN,1,3.666666667,0.00047111225324425026
Tewkesbury 002E,E01022460,24.1,GL13NN,1,3.666666667,0.00047111225324425026
Tewkesbury 002F,E01022461,25.1,GL13NN,1,2.666666667,0.0003426270932802261
Tewkesbury 003A,E01022449,33.7,GL13NN,1,3.666666667,0.00047111225324425026
Tewkesbury 003B,E01022463,32.6,GL13NN,1,3.333333333,0.0004282838665039188
Tewkesbury 003C,E01022464,31.6,GL13NN,1,1.333333333,0.00017131354657587048
Tewkesbury 003D,E01022465,30.5,GL13NN,1,3.0,0.00038545547989207247
Tewkesbury 003E,E01022466,34.8,GL13NN,1,2.333333333,0.00029979870653989467
Tewkesbury 004A,E01022434,25.1,GL13NN,1,6.0,0.0007709109597841449
Tewkesbury 004B,E01022441,24.1,GL13NN,1,3.0,0.00038545547989207247
Tewkesbury 004C,E01022445,21.9,GL13NN,1,3.0,0.00038545547989207247
Tewkesbury 004D,E01022453,26.2,GL13NN,1,3.666666667,0.00047111225324425026
Tewkesbury 005A,E01022432,24.1,GL13NN,1,4.666666667,0.0005995974132082745
Tewkesbury 005B,E01022433,26.2,GL13NN,1,1.666666667,0.000214141933316202
Tewkesbury 005C,E01022435,25.1,GL13NN,1,5.666666667,0.0007280825731722986
Tewkesbury 005D,E01022436,25.1,GL13NN,1,4.0,0.0005139406398560967
Tewkesbury 005E,E01022437,25.1,GL13NN,1,2.666666667,0.0003426270932802261
Tewkesbury 005F,E01022438,24.1,GL13NN,1,0.666666667,8.565677335217782e-05
Tewkesbury 005G,E01022439,24.1,GL13NN,1,1.0,0.00012848515996402416
Tewkesbury 006A,E01022440,10.1,GL13NN,1,1.0,0.00012848515996402416
Tewkesbury 006B,E01022442,25.1,GL13NN,1,2.0,0.00025697031992804833
Tewkesbury 006C,E01022443,12.2,GL13NN,1,2.666666667,0.0003426270932802261
Tewkesbury 006D,E01022444,12.2,GL13NN,1,2.666666667,0.0003426270932802261
Tewkesbury 007A,E01022425,12.2,GL13NN,1,1.0,0.00012848515996402416
Tewkesbury 007B,E01022426,13.3,GL13NN,1,1.666666667,0.000214141933316202
Tewkesbury 007C,E01022427,13.3,GL13NN,1,4.333333333,0.0005567690264679429
Tewkesbury 007D,E01022428,12.2,GL13NN,1,2.333333333,0.00029979870653989467
Tewkesbury 007E,E01022429,13.3,GL13NN,1,2.666666667,0.0003426270932802261
Tewkesbury 007F,E01022430,12.2,GL13NN,1,1.666666667,0.000214141933316202
Tewkesbury 007G,E01022431,14.4,GL13NN,1,1.666666667,0.000214141933316202
Tewkesbury 007H,E01022447,11.2,GL13NN,1,0.666666667,8.565677335217782e-05
Tewkesbury 008A,E01022420,16.5,GL13NN,1,3.333333333,0.0004282838665039188
Tewkesbury 008B,E01022448,10.1,GL13NN,1,2.0,0.00025697031992804833
Tewkesbury 008C,E01022454,15.5,GL13NN,1,1.666666667,0.000214141933316202
Tewkesbury 009A,E01022421,13.3,GL13NN,1,3.0,0.00038545547989207247
Tewkesbury 009B,E01022422,13.3,GL13NN,1,0.333333333,4.2828386611846335e-05
Tewkesbury 009C,E01022423,13.3,GL13NN,1,2.333333333,0.00029979870653989467
Tewkesbury 009D,E01022424,14.4,GL13NN,1,2.333333333,0.00029979870653989467
Tewkesbury 009E,E01022446,12.2,GL13NN,1,2.0,0.00025697031992804833
Torbay 001A,E01015262,9.0,TQ27AA,1,2.0,0.00025697031992804833
Torbay 001B,E01015263,9.0,TQ27AA,1,1.0,0.00012848515996402416
Torbay 001C,E01015264,10.1,TQ27AA,1,4.333333333,0.0005567690264679429
Torbay 001D,E01015265,9.0,TQ27AA,1,3.333333333,0.0004282838665039188
Torbay 001E,E01015266,9.0,TQ27AA,1,0.666666667,8.565677335217782e-05
Torbay 002A,E01015236,10.1,TQ27AA,1,3.666666667,0.00047111225324425026
Torbay 002B,E01015237,7.9,TQ27AA,1,2.0,0.00025697031992804833
Torbay 002C,E01015238,9.0,TQ27AA,1,3.333333333,0.0004282838665039188
Torbay 002D,E01015239,9.0,TQ27AA,1,7.666666667,0.0009850528931003469
Torbay 003A,E01015249,9.0,TQ27AA,1,2.333333333,0.00029979870653989467
Torbay 003B,E01015250,9.0,TQ27AA,1,0.666666667,8.565677335217782e-05
Torbay 003C,E01015251,7.9,TQ27AA,1,2.333333333,0.00029979870653989467
Torbay 003D,E01015252,6.9,TQ27AA,1,2.333333333,0.00029979870653989467
Torbay 003E,E01015253,9.0,TQ27AA,1,0.333333333,4.2828386611846335e-05
Torbay 003F,E01015254,7.9,TQ27AA,1,3.0,0.00038545547989207247
Torbay 004A,E01015257,7.9,TQ27AA,1,2.0,0.00025697031992804833
Torbay 004B,E01015258,7.9,TQ27AA,1,4.666666667,0.0005995974132082745
Torbay 004C,E01015259,9.0,TQ27AA,1,1.666666667,0.000214141933316202
Torbay 004D,E01015260,10.1,TQ27AA,1,4.0,0.0005139406398560967
Torbay 005A,E01015240,10.1,TQ27AA,1,7.333333333,0.0009422245063600154
Torbay 005B,E01015241,9.0,TQ27AA,1,4.0,0.0005139406398560967
Torbay 005C,E01015242,9.0,TQ27AA,1,1.333333333,0.00017131354657587048
Torbay 005D,E01015243,11.2,TQ27AA,1,4.666666667,0.0005995974132082745
Torbay 006A,E01015214,10.1,TQ27AA,1,3.333333333,0.0004282838665039188
Torbay 006B,E01015215,11.2,TQ27AA,1,2.0,0.00025697031992804833
Torbay 006C,E01015216,10.1,TQ27AA,1,2.0,0.00025697031992804833
Torbay 006D,E01015218,10.1,TQ27AA,1,3.666666667,0.00047111225324425026
Torbay 008A,E01015217,10.1,TQ27AA,1,2.666666667,0.0003426270932802261
Torbay 008B,E01015255,9.0,TQ27AA,1,2.0,0.00025697031992804833
Torbay 008C,E01015256,10.1,TQ27AA,1,1.333333333,0.00017131354657587048
Torbay 008D,E01015261,7.9,TQ27AA,1,6.333333333,0.0008137393463959913
Torbay 010A,E01015267,11.2,TQ27AA,1,4.666666667,0.0005995974132082745
Torbay 010B,E01015268,12.2,TQ27AA,1,5.666666667,0.0007280825731722986
Torbay 010C,E01015269,12.2,TQ27AA,1,3.0,0.00038545547989207247
Torbay 010D,E01015270,11.2,TQ27AA,1,6.666666667,0.0008565677331363228
Torbay 010E,E01015271,13.3,TQ27AA,1,4.666666667,0.0005995974132082745
Torbay 011A,E01015224,12.2,TQ27AA,1,4.333333333,0.0005567690264679429
Torbay 011B,E01015225,13.3,TQ27AA,1,2.666666667,0.0003426270932802261
Torbay 011C,E01015226,13.3,TQ27AA,1,3.333333333,0.0004282838665039188
Torbay 011D,E01015227,14.4,TQ27AA,1,3.0,0.00038545547989207247
Torbay 011E,E01015228,12.2,TQ27AA,1,3.0,0.00038545547989207247
Torbay 011F,E01015230,13.3,TQ27AA,1,5.333333333,0.000685254186431967
Torbay 012A,E01015202,14.4,TQ27AA,1,1.666666667,0.000214141933316202
Torbay 012B,E01015203,13.3,TQ27AA,1,2.666666667,0.0003426270932802261
Torbay 012C,E01015204,15.5,TQ27AA,1,1.666666667,0.000214141933316202
Torbay 012D,E01015205,15.5,TQ27AA,1,3.666666667,0.00047111225324425026
Torbay 012E,E01015206,16.5,TQ27AA,1,3.666666667,0.00047111225324425026
Torbay 013A,E01015190,15.5,TQ27AA,1,4.0,0.0005139406398560967
Torbay 013B,E01015191,13.3,TQ27AA,1,0.666666667,8.565677335217782e-05
Torbay 013C,E01015192,14.4,TQ27AA,1,1.666666667,0.000214141933316202
Torbay 013D,E01015193,14.4,TQ27AA,1,2.666666667,0.0003426270932802261
Torbay 013E,E01015194,14.4,TQ27AA,1,1.666666667,0.000214141933316202
Torbay 013F,E01015195,16.5,TQ27AA,1,2.333333333,0.00029979870653989467
Torbay 013G,E01015196,13.3,TQ27AA,1,1.333333333,0.00017131354657587048
Torbay 014A,E01015229,13.3,TQ27AA,1,6.666666667,0.0008565677331363228
Torbay 014B,E01015231,14.4,TQ27AA,1,4.0,0.0005139406398560967
Torbay 014C,E01015232,15.5,TQ27AA,1,6.0,0.0007709109597841449
Torbay 014D,E01015233,15.5,TQ27AA,1,1.666666667,0.000214141933316202
Torbay 014E,E01015234,16.5,TQ27AA,1,1.0,0.00012848515996402416
Torbay 014F,E01015235,15.5,TQ27AA,1,5.333333333,0.000685254186431967
Torbay 015A,E01015219,16.5,TQ27AA,1,3.666666667,0.00047111225324425026
Torbay 015B,E01015220,17.6,TQ27AA,1,2.0,0.00025697031992804833
Torbay 015C,E01015221,16.5,TQ27AA,1,3.0,0.00038545547989207247
Torbay 015D,E01015222,17.6,TQ27AA,1,1.0,0.00012848515996402416
Torbay 015E,E01015223,17.6,TQ27AA,1,1.333333333,0.00017131354657587048
Torbay 016A,E01015197,19.8,TQ27AA,1,3.0,0.00038545547989207247
Torbay 016B,E01015198,18.7,TQ27AA,1,5.666666667,0.0007280825731722986
Torbay 016C,E01015199,19.8,TQ27AA,1,2.333333333,0.00029979870653989467
Torbay 016D,E01015200,18.7,TQ27AA,1,3.0,0.00038545547989207247
Torbay 016E,E01015201,20.8,TQ27AA,1,4.0,0.0005139406398560967
Torbay 017A,E01015183,26.2,TQ27AA,1,3.0,0.00038545547989207247
Torbay 017B,E01015184,24.1,TQ27AA,1,5.666666667,0.0007280825731722986
Torbay 017C,E01015185,24.1,TQ27AA,1,3.333333333,0.0004282838665039188
Torbay 017D,E01015186,24.1,TQ27AA,1,3.333333333,0.0004282838665039188
Torbay 017E,E01015187,26.2,TQ27AA,1,6.0,0.0007709109597841449
Torbay 017F,E01015188,24.1,TQ27AA,1,3.333333333,0.0004282838665039188
Torbay 017G,E01015189,25.1,TQ27AA,1,3.0,0.00038545547989207247
Torbay 018A,E01015244,24.1,TQ27AA,1,3.0,0.00038545547989207247
Torbay 018B,E01015245,24.1,TQ27AA,1,2.666666667,0.0003426270932802261
Torbay 018C,E01015246,23.0,TQ27AA,1,7.666666667,0.0009850528931003469
Torbay 018D,E01015247,25.1,TQ27AA,1,3.666666667,0.00047111225324425026
Torbay 018E,E01015248,24.1,TQ27AA,1,2.333333333,0.00029979870653989467
Torbay 019A,E01015209,10.1,TQ27AA,1,3.0,0.00038545547989207247
Torbay 019B,E01015210,7.9,TQ27AA,1,1.666666667,0.000214141933316202
Torbay 019C,E01015212,9.0,TQ27AA,1,2.666666667,0.0003426270932802261
Torbay 019D,E01015213,10.1,TQ27AA,1,1.666666667,0.000214141933316202
Torbay 019E,E01015207,10.1,TQ27AA,1,1.333333333,0.00017131354657587048
Torbay 019F,E01015208,11.2,TQ27AA,1,8.0,0.0010278812797121933
Torbay 019G,E01015211,9.0,TQ27AA,1,5.0,0.0006424257998201208
Torridge 001A,E01020275,23.0,EX314JB,1,3.333333333,0.0004282838665039188
Torridge 001B,E01020276,23.0,EX314JB,1,6.0,0.0007709109597841449
Torridge 001C,E01020297,21.9,EX314JB,1,4.0,0.0005139406398560967
Torridge 001D,E01020299,23.0,EX314JB,1,5.333333333,0.000685254186431967
Torridge 002A,E01020298,20.8,EX314JB,1,5.333333333,0.000685254186431967
Torridge 002B,E01020300,20.8,EX314JB,1,3.666666667,0.00047111225324425026
Torridge 002C,E01020310,23.0,EX314JB,1,7.0,0.0008993961197481691
Torridge 003A,E01020280,23.0,EX314JB,1,5.0,0.0006424257998201208
Torridge 003B,E01020281,23.0,EX314JB,1,5.0,0.0006424257998201208
Torridge 003C,E01020282,21.9,EX314JB,1,7.0,0.0008993961197481691
Torridge 004A,E01020277,21.9,EX314JB,1,3.0,0.00038545547989207247
Torridge 004B,E01020278,25.1,EX314JB,1,3.333333333,0.0004282838665039188
Torridge 004C,E01020279,21.9,EX314JB,1,3.333333333,0.0004282838665039188
Torridge 004D,E01020283,25.1,EX314JB,1,4.333333333,0.0005567690264679429
Torridge 004E,E01020284,23.0,EX314JB,1,3.0,0.00038545547989207247
Torridge 004F,E01020285,24.1,EX314JB,1,5.666666667,0.0007280825731722986
Torridge 005A,E01020288,32.6,EX314JB,1,2.0,0.00025697031992804833
Torridge 005B,E01020292,38.0,EX314JB,1,3.0,0.00038545547989207247
Torridge 005C,E01020295,26.2,EX314JB,1,5.333333333,0.000685254186431967
Torridge 005D,E01020296,27.3,EX314JB,1,2.666666667,0.0003426270932802261
Torridge 006A,E01020304,31.6,EX314JB,1,2.666666667,0.0003426270932802261
Torridge 006B,E01020305,31.6,EX314JB,1,2.0,0.00025697031992804833
